product_author,product_imagelink,product_name,product_price
"Mellanie De Leon,S.A. Morrison,Dave Alpern,David Thomas,Nicole Crank,Martin Reeves,Jack Fuller,David Powlison,Ed Welch,Anna James,Elayne Angel,Susan Mallery,Karen Witemeyer,Kiara Parker,Mike Thayer","https://m.media-amazon.com/images/I/91YOTK02jiS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51QJJAB31BS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61PPxxYNGvS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81TllEt40UL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61UJJ241qvS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/5192a9mxOLS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71tcnxxWf9S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61Zmcv7K1SS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61qdav3SoyL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81pLds68UWL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91M5Kd9G-3L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/819yUs6Xn2L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91gu1QbsrcL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91AXVJKlQHS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71WqkFJ70PS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81k5DfWo+nS._AC_UY218_.jpg","Ninja Foodi Smart XL Grill Complete Cookbook: 150 Recipes to Sear, Sizzle, and Crisp,With Those Who Weep: A Theology of Tears,Skibirds: Adventures of The Raven Gang,Taking the Lead: Winning Business Principles That Fuel Joe Gibbs Racing,I Will Thrive: Find Your Fight to Claim True Freedom,The Imagination Machine: How to Spark New Ideas and Create Your Company's Future,Dat Big, Fat Stress Relief Adult Coloring Book: 99 different designs - from easy to complex - just color that stress away!,Branded,The Pastor as Counselor: The Call for Soul Care,Tales from the DC Dark Multiverse II (Tales from the Dark Multiverse),Pages & Co.: The Map of Stories,The Piercing Bible, Revised and Expanded: The Definitive Guide to Safe Piercing,The Stepsisters: A Novel,The Heart's Charge (Hanger's Horsemen Book #2),Kicks and Giggles' Alphabet Soup,The Double Life of Danny Day","0,.,0,.,0,.,0,.,0,.,0,.,6,.,24,.,8,.,13,.,9,.,15,.,9,."
"Julius Alexander Marshall,Yoko Nogiri,Marvin Olasky,Bernice Baran,Lustbader Eric Van,Kathleen Brooks,Bob Stanley,Tait Howard,Amo  Jones,Kristin Wright,Judith Keim,Shepherd H. Bushiri,Susan R. Barry","https://m.media-amazon.com/images/I/61ue3kT6RKS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81rFdbe77GS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81NAh0Fpi5L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91BTNElZagS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61mvtUaeJ7L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81nlGM01K-L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61c0e0LM3uS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81jIQBtYvFL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91sHcVGPafS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61g6U-8N7gS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91+mj8-V7fS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/610SFgruqgS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81UbduDLcCL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/8146e7LTQSL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/614bDSYPwNS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71UUUG9zPUL._AC_UY218_.jpg","CLOUD PARTY: A Children’s Book about the Power of Choices, Anger, Forgiveness and Courage (Picture Books, Preschool Books, Ages 3 8, Baby Books, Kids ... Grade Books) (Choices, Feelings & Emotions),Those Not-So-Sweet Boys 3,Lament for a Father: The Journey to Understanding and Forgiveness,Frosted: Take Your Baked Goods to the Next Level with Decadent Buttercreams, Meringues, Ganaches and More,Minor Emergencies: Expert Consult - Online and Print,The Kobalt Dossier: An Evan Ryder Novel,Bluegrass State of Mind: Ten Year Anniversary Hardcover Edition (Bluegrass Series),Excavate!,Science Comics: Spiders: Worldwide Webs,Walking Full Circle: The Life of Zintkala Waste, Lakota Elder,Sancte Diaboli: Part Two (The Elite Kings Club Book 7),What Makes Me...Me,The Darkest Flower (Allison Barton Book 1),Margaritas at The Beach House Hotel,The Jesus Nation: A Chosen People, A Chosen Kingdom,Coming to Our Senses: A Boy Who Learned to See, a Girl Who Learned to Hear, and How We All Discover the World","0,.,7,.,9,.,11,.,57,.,14,.,0,.,0,.,8,.,19,.,0,.,14,.,16,."
"Melanie Watt,Megan Miranda,C. S. Lewis,John Malahy,Caimh McDonnell,Alan Robert,Tahereh Mafi,Linda Anegawa,Laura Coleman,Johnny J Moye,Ingrid Fetell Lee,Priscilla Barnes,Hannah Richter","https://m.media-amazon.com/images/I/81yI0sa2sPL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91g4YITgHoS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/812q-lfQFzL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91M4R13ErQL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71pXEKsAbaS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81oG7tFsxdL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81yS1ku0WWL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71q-t2ODbmL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71tAPzZBjlS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81eYmsKBgdL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/719RMhDAbnS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71HtNK9eCZL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/719kHJEeiCS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81t8eibW8IL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71q2cbDOOES._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81vqDTkB8SL._AC_UY218_.jpg","Scaredy Squirrel Goes Camping,The Girl from Widow Hills: A Novel,Mere Christianity (C.S. Lewis Signature Classics),Summer Movies: 30 Sun-Drenched Classics (Turner Classic Movies),Dead Man's Sins (The Dublin Trilogy Book 5),The Beauty of Horror: Fear Your Future Tarot Deck,An Emotion of Great Delight,Mondo: The Art of Soundtracks,Not Another Keto Book: The Obesity Medicine Solution to Lose Weight, Boost Your Metabolism, and Feel Great,The Puma Years: A Memoir,The Master Chief's Sea Stories: USS Manitowoc (LST-1180),Joyful: The Surprising Power of Ordinary Things to Create Extraordinary Happiness,Gear Up and Go To War,The Swim Club Succubi,Clicker Training for Dogs: Master Basic Training, Common Cues, and Fun Tricks in 15 Minutes a Day,ABC News: 75 Years in the Making","7,.,13,.,10,.,11,.,11,.,10,.,9,.,0,.,15,.,0,."
"Emily Croy Barker,Julie Sykes,Matt Kearns,Helen Schucman,Roderick Floud,Dan Borges,Katherine Dykstra,Claire Seeber,Throw Blue","https://m.media-amazon.com/images/I/41ImomPon7L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71OhR31L6LS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/817SmQik2oL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81lotdHyfWS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/611MFkoomKS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/8119bAooaEL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71VbEHQUcLL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81VjnH-Z77S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71nboG3xpKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/910E+GaKtvL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61+rnZBAniS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71mJY1fpORS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61OQr+JoBsS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/812mQjeukiL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61ciVi0MBoS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71TuXIFi1DS._AC_UY218_.jpg","Every Little Win: How Celebrating Small Victories Can Lead to Big Joy,How to Talk to a Goddess and Other Lessons in Real Magic (The Thinking Woman's Guide to Real Magic),Disney Pixar: Luca Movie Theater Storybook & Projector,Skye Falling: A Novel,Book of Ruth: Small Group Bible Study,Unicorn Academy #11: Violet and Twinkle,Petersham Nurseries,Meal Prep on a Budget: How to Prep Healthy Meals on $40 a Week,A Course in Miracles: Complete and Annotated Edition,England's Magnificent Gardens: How a Billion-Dollar Industry Transformed a Nation, from Charles II to Today,Adversarial Tradecraft in Cybersecurity: Offense versus defense in real-time computer conflict,What Happened to Paula: On the Death of an American Girl,The Storm,The Street Party: An unputdownable, gripping domestic psychological thriller,DILLY the BRAVEHEART: The True Story of a Blind Dog's Journey – From Rescue to Finding His Forever Home,After the Apocalypse: America's Role in a World Transformed (American Empire Project)","14,.,13,.,0,.,0,.,0,.,29,.,18,.,26,.,20,.,3,.,0,.,13,."
"James C. Goodall,Bunta Kinami,Cherise Sinclair,Kody Keplinger,Robyn Lea,Shawna Kay Rodenberg,Emma Goldberg","https://m.media-amazon.com/images/I/71uwETwN2WS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81l3dYATkAL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61uq0UM4tuS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61f5AVE7xDS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81133pUB6+L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91kotslVw0S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81KQZsg43cS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/5118IoINJ+S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81MQQ3ln3TL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81O0jXfVdKS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71Tgvz4byML._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71KMycEBGnS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61bJ6qK-K6S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81CnNIR5T3L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/8114kEvbWkL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51ptOkq4F6S._AC_UY218_.jpg","Lauren's Life Lessons: for Lauren's First and Goal Foundation,75 years of the Lockheed Martin Skunk Works,Project 369: the keys to the inner universe manifesting journal,The Kissing Bug: A True Story of a Family, an Insect, and a Nation's Neglect of a Deadly Disease,RWBY: The Official Manga, Vol. 3: The Beacon Arc (3),The Effing List,Chasing the Lion: A Novel,Fathers Day Gift From Son: Personalized Notebook for Dad | I Think Me Being Your SON Is Enough Of a Gift | Funny & Lovely Fathers Day Gifts From Son | Great Blank Lined Notebook,Poison Ivy: Thorns,A Room of Her Own: Inside the Homes and Lives of Creative Women,Travel North America: (and Avoid Being a Tourist),100 Vehicles Coloring Book for Kids Ages 4-8: Big Book of Cars, Trucks, Bikes, Trains, Planes and Boats Coloring for Boys & Girls,The Legend of Doc Ping: One Man's Remarkable Journey from Chinese Immigrant to NFL Agent,Kin: A Memoir,Life on the Line: Young Doctors Come of Age in a Pandemic,55 Affirmations & Thoughts for Everyday Life","36,.,14,.,8,.,17,.,14,.,12,.,0,.,9,.,14,."
"Kayla Harris Cohen,Douglas Schofield,Benjamin Percy,The Mini ADHD Coach,Kim D. H. Butler,Kate Phillips,Lucinda Berry,Hugh Amano,Maxine Bedat,Micaiah Johnson,Benjamin Flajnik","https://m.media-amazon.com/images/I/71E1-mhpARS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61rZtmkwYgS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/617mUttJKPL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91tiebL-zjL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91NJkt1Sf9S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71EXjL5hajS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91Mx7RJvAsS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/513iwGFRjjS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/713z1U6a69S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51PbF+gwWUL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91YFPxUlxnL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91TYgg0sL-L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91VPAzk0WoL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81j7dei2FFS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61nvb1zg4uS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61BtNMc0DTS._AC_UY218_.jpg","The Lost Sacrifice (Book One of the Tavern's End Trilogy),The Full Severity of Our Connection: Lessons from the Jewish Diaspora,Giovanni's Ring: My Life Inside the Real Sopranos,Tom Clancy's Op-Center: The Black Order: A Novel,Path of Destruction: A Novel of the Old Republic,MILLENNIALS' GUIDE TO WORKPLACE POLITICS: What No One Ever Told You About Power and Influence,The Ninth Metal (The Comet Cycle Book 1),Could it be ADHD? - ADHD Self Assessment Workbook - The Mini ADHD Coach - 25 Officials and Unofficials Illustrated ADHD Symptoms,Perpetual Wealth: How to Use ""Family Financing"" to Build Prosperity and Leave a Legacy for Generations,The Mysterious Benedict Society,The Secrets of Us,Let's Make Dumplings!: A Comic Book Cookbook,Unraveled: The Life and Death of a Garment,The Space Between Worlds,Confessions of a Recovering Party Girl,Frequent Flyers: Vol. 1","0,.,0,.,14,.,11,.,8,.,0,.,39,.,7,.,0,.,14,.,15,.,0,.,4,.,7,."
"Chuck Tingle,Carey  Lohrenz,RuNyx,Peter Martin,Susan Belisle,Peter Hoffman,Micah Player,Lee Strauss,Catherine M. Pittman PhD,Kate Snow","https://m.media-amazon.com/images/I/716xZqRLsKS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71brCHTqR9L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71gZgDuDUFL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81lmDkE96YS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51OwYeXx-iS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61cLC2bj16S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51eshgXBNKS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/616DNDxsQ6L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51ps6JuWVES._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81qLu073twL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/6174jbNP+ES._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61DfigxJ-xL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91j0eZOfqAL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/819RQyzNA2S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/712CFsyoozS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61lMX2tgBKS._AC_UY218_.jpg","Dungeons, Dragons, And Buckaroos: A Select Your Own Timeline Adventure,Span Of Control: What To Do When You're Under Pressure, Overwhelmed, And Ready To Get What You Really Want,Charlie Porter What Artists Wear /anglais,Gothikana: A Dark Academia Gothic Romance,China's Civilian Army: The Making of Wolf Warrior Diplomacy,40 Conversations With God That Will Change Your Life: A Devotional Book (Daily Devotion for Women),BALLIN’: The First of a Trilogy,What’s Good?: A Memoir in Twelve Ingredients,Summary of Unsettled: What Climate Science Tells Us, What It Doesn't, and Why It Matters by Steven E. Koonin: Conversation Starters,Paletero Man,Starting With Purees,The Monocle Book of Italy,Murder in Belgravia: a 1920s cozy historical mystery (A Ginger Gold Mystery Book 16),Rewire Your OCD Brain: Powerful Neuroscience-Based Skills to Break Free from Obsessive Thoughts and Fears,Rochester Stories: A Med City History (American Chronicles),First Grade Math with Confidence Bundle: Instructor Guide & Student Workbook","6,.,29,.,14,.,9,.,0,.,9,.,3,.,12,.,11,.,0,."
"Becky Harling,Maria Isabel Sanchez Vegara,Linda  Osceola Naranjo,Kathryn Briggs,Electa Rome Parks,Monica Garner,Skye Alexander,Calvin Reynolds,Evan Winter,Rumiko Takahashi","https://m.media-amazon.com/images/I/81GlRVOGrVL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/6136O+TASGL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81WR8FTsoBS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/617oj-qWsVS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/815-zdggGyL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71qu4dwRywL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61qnXt5zTRS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81ywJamT36S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71sHrnD1ulS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71a4rYIH-bS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61tO4gFgHpS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71OUXVyaolS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61yY3VSo0dS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/619-U8x3UnS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91BRnAqej-S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71hKPDkWRbL._AC_UY218_.jpg","The Extraordinary Power of Praise: A 6-Week Study of the Psalms for the Anxious Heart,The Intuitive Eating Card Deck: 50 Bite-Sized Ways to Make Peace with Food,RuPaul (Little People, BIG DREAMS, 61),Soul Waves,The Native American Herbalist’s Bible • 3-in-1 Companion to Herbal Medicine: Theory and practice, field book, and herbal remedies. Everything you ... know from the fields to your apothecary table,The New Chapter Tarot,Road Trip,The Modern Witchcraft Guide to Fairies: Your Complete Guide to the Magick of the Fae,The Little Monster,The Laughing Hyenas,Different But Okay,Life's Journey: How to Overcome Challenges of Life as Seen Through the Eyes of Faith,The Maze: Her Rude Awakening,Getting Off the Radiator: A Story of Shame, Guilt, and Forgiveness,The Fires of Vengeance (The Burning Book 2),Maison Ikkoku Collector’s Edition, Vol. 4 (4)","8,.,9,.,9,.,4,.,0,.,0,.,0,.,44,.,0,.,12,."
"Lieutenant Colonel Wayne Phelps (USMC Ret.),Rosie Rivera,Diane Hessan,Hussein Al-Baiaty,James Simpson,Chaney Kwak,Cal Flyn,Marie Aaron,Amy Newmark,L.T. Ryan,Brian Shea","https://m.media-amazon.com/images/I/916-pZQ+ptL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81LiECT9igS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71Cs86w5JOS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/916YzL9DCKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71zfpJF6NOS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91RFboDI2oL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81gp0-UHIGL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/41dNBqiW+eS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61lZ4e-k0XS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/611CACj2+0L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81aGUWC4qhS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91pA60HjtUL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/910HFQmPpVL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61gHEMyWJhS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71EZ0LFBimL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91Zt0hNrINL._AC_UY218_.jpg","Avengers Epic Collection: A Traitor Stalks Within Us,Shatterpoint: Star Wars Legends,It Goes Deeper Than the Muscle,On Killing Remotely: The Psychology of Killing with Drones,Good Times: Clay Lindsay a Good Man from Mason, Texas. The People, Places and Events that Shaped His Life.,Incredible Hulk by Peter David Omnibus Vol. 3 (Incredible Hulk Omnibus),God Is Your Defender: Learning to Stand After Life Has Knocked You Down,Our Common Ground: Insights from Four Years of Listening to American Voters,Art of Resilience: The Refugee State of Mind,Mosby's 2022 Nursing Drug Reference (Skidmore Nursing Drug Reference),Who Was Karl Marx?: The Men, the Motives and the Menace Behind Today's Rampaging American Left,The Passenger: How a Travel Writer Learned to Love Cruises & Other Lies from a Sinking Ship,Islands of Abandonment: Nature Rebounding in the Post-Human Landscape,The Children Are Acting Like Assholes,Chicken Soup for the Soul: I'm Speaking Now: Black Women Share Their Truth in 101 Stories of Love, Courage and Hope,Aftershock (Rachel Hatch Book 7)","19,.,14,.,0,.,0,.,7,.,0,.,0,.,15,.,35,.,14,.,18,.,14,.,0,.,9,.,12,."
"Kandi Steiner,Jeffrey Bilbro,Christelle Dabos,Donal Ryan,Stacey Abrams,Maggie Shipstead,Jeff Kirkham,Peter T. Coleman","https://m.media-amazon.com/images/I/81H03rYeHnS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61hmkZ0GK7S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91js-pEtLGL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81b0YkACtBL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71+U8jGun9L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71JvOu+TVbS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/511qiXpfSzS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81hcSgePO6L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81BHd8Tt65L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/910yiSWLJeL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61qU738JpbS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91T8QTcUIKS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81D+vy9aFRS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61sWLiCR+xS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61q-mJ90yBS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/41KrSP8UytS._AC_UY218_.jpg","Say Yes: A New Adult Romance,Muddy Jane Matters,Reading the Times: A Literary and Theological Inquiry into the News,The Farmer and the Chef: Farm Fresh Minnesota Recipes and Stories,The Memory of Babel: Book Three of The Mirror Visitor Quartet (The Mirror Visitor Quartet, 3),Sally Kangaroo is Missing a Shoe,Stripped: Learning to Live and Love After Rape,Grand Blue Dreaming 13,Strange Flowers: A Novel,While Justice Sleeps: A Novel,Mommy is Mine,Great Circle: A novel,America Invaded: A Black Autumn Saga (White Wasteland Series Book 3),12 Essential Insights for Emotional Sobriety: Getting Your Recovery Unstuck (12 Series),Destiny of Dreams: Phantom Nation,The Way Out: How to Overcome Toxic Polarization","16,.,22,.,19,.,9,.,4,.,9,.,7,.,11,.,13,.,0,.,0,.,9,.,14,."
"Kawana Rucker,Nicholas Thomas,Jenae Cohn,Helen Hardt,Leah Marie Brown,Nagaru Tanigawa,Ly Tran,Jennifer Hobbs,John Chuck,John McMahon,A. Natasha Joukovsky","https://m.media-amazon.com/images/I/51WRSwGM1nS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51Icb-GzbhS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91GwnfrAicL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81GZVDBJ3uL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61gE-b7OCXS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81hVkk+rCtL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51ncwL+au3S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/813N6VSyAzL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81wBPIKs94L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81zn2aPFYZS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71gkElYe--L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71oAXJ3JyOS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/617ZrLjyeqS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91ErtvLodkL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81qr63uLnDL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71mrms8MIsS._AC_UY218_.jpg","Kimo Gets Adopted,Goal Getter: A 7 - Day Journal for mind body and spirit,Voyagers: The Settlement of the Pacific,Priest and Beggar: The Heroic Life of Venerable Aloysius Schwartz,Phases of Press-Man Coverage,KJV Standard Lesson Commentary® 2021-2022,Skim, Dive, Surface: Teaching Digital Reading (Teaching and Learning in Higher Education),Cocktails on the Beach: A Contemporary Romance Anthology, Volume One,Brain Games - Sticker by Letter: Baby Animals,The Intuition of Haruhi Suzumiya (light novel) (The Haruhi Suzumiya Series, 11),House of Sticks: A Memoir,Calmed: Growth After Trauma,Pearls from the Practice of Life: A family physician's guide to struggle less and thrive more,A Good Kill (A P.T. Marsh Novel Book 3),Love Your Church,The Portrait of a Mirror: A Novel","0,.,17,.,9,.,22,.,15,.,8,.,19,.,8,.,19,.,9,."
